Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
0,00000160,false,Rx,0,8,00,00,00,44,0F,FF,40,04,
0,00000175,false,Rx,0,8,00,00,00,2E,00,00,70,EC,
0,000001D7,false,Rx,0,8,00,00,00,00,00,00,70,53,
0,000001D8,false,Rx,0,8,00,00,00,00,E0,00,40,89,
0,00000212,false,Rx,0,8,00,00,00,00,00,00,40,19,
0,0000015A,false,Rx,0,4,00,00,08,19,00,00,00,00,
0,000000B4,false,Rx,0,7,00,00,00,00,00,80,D0,00,
0,000000F0,false,Rx,0,8,00,02,10,00,80,00,80,8E,
0,000000F2,false,Rx,0,8,00,00,00,00,00,00,80,2C,
0,00000108,false,Rx,0,8,00,00,00,3D,09,00,80,8F,
0,00000175,false,Rx,0,8,00,00,00,2E,00,00,80,93,
0,000001D7,false,Rx,0,8,00,00,00,00,00,00,80,2C,
0,0000015A,false,Rx,0,4,00,00,09,04,00,00,00,00,
0,000000B4,false,Rx,0,7,00,00,00,00,00,90,1D,00,
0,000000F0,false,Rx,0,8,00,02,10,00,80,00,90,43,
0,000000F2,false,Rx,0,8,00,00,00,00,00,00,90,E1,
0,00000108,false,Rx,0,8,00,00,00,3D,09,00,90,42,
0,00000160,false,Rx,0,8,00,00,00,44,0F,FF,50,C9,
0,00000175,false,Rx,0,8,00,00,00,2E,00,00,90,5E,
0,000001D7,false,Rx,0,8,00,00,00,00,00,00,90,E1,
0,000001D8,false,Rx,0,8,00,00,00,00,E0,00,50,44,
0,00000212,false,Rx,0,8,00,00,00,00,00,00,50,D4,
0,0000015A,false,Rx,0,4,00,00,0A,23,00,00,00,00,
0,000000B4,false,Rx,0,7,00,00,00,00,00,A0,57,00,
0,000000F0,false,Rx,0,8,00,02,10,00,80,00,A0,09,
0,000000F2,false,Rx,0,8,00,00,00,00,00,00,A0,AB,
0,00000108,false,Rx,0,8,00,00,00,3D,09,00,A0,08,
0,00000175,false,Rx,0,8,00,00,00,2E,00,00,A0,14,
0,000001D7,false,Rx,0,8,00,00,00,00,00,00,A0,AB,
0,0000015A,false,Rx,0,4,00,00,0B,3E,00,00,00,00,
0,000000B4,false,Rx,0,7,00,00,00,00,00,B0,9A,00,
0,000000F0,false,Rx,0,8,00,02,10,00,80,00,B0,C4,
0,000000F2,false,Rx,0,8,00,00,00,00,00,00,B0,66,
0,00000108,false,Rx,0,8,00,00,00,3D,09,00,B0,C5,
0,00000160,false,Rx,0,8,00,00,00,44,0F,FF,60,83,
0,00000175,false,Rx,0,8,00,00,00,2E,00,00,B0,D9,
0,000001D7,false,Rx,0,8,00,00,00,00,00,00,B0,66,
0,000001D8,false,Rx,0,8,00,00,00,00,E0,00,60,0E,
0,00000212,false,Rx,0,8,00,00,00,00,00,00,60,9E,
0,00000234,false,Rx,0,8,C2,84,00,00,00,0E,01,63,
0,00000282,false,Rx,0,8,00,00,00,05,00,00,00,FF,
0,00000240,false,Rx,0,8,00,00,00,00,00,00,0F,FF,
0,00000242,false,Rx,0,8,DD,00,00,00,00,00,00,00,
0,00000280,false,Rx,0,8,00,00,00,00,00,00,00,00,
0,000002A4,false,Rx,0,8,00,0A,00,00,F5,0A,00,00,
0,000002A5,false,Rx,0,6,00,00,01,40,00,00,00,00,
0,000002D0,false,Rx,0,8,FF,2C,41,63,C3,B9,00,00,
0,000002D2,false,Rx,0,8,FF,FF,FF,FF,FF,FF,00,00,
0,00000301,false,Rx,0,8,00,00,00,00,00,00,20,8D,
0,00000320,false,Rx,0,8,5E,9A,C0,3D,A0,0F,01,A0,
0,00000321,false,Rx,0,8,6A,CF,C0,03,1B,01,7F,00,
0,0000015A,false,Rx,0,4,00,00,0C,6D,00,00,00,00,
0,00000322,false,Rx,0,8,00,00,01,F5,01,00,00,00,
0,00000323,false,Rx,0,8,00,00,00,00,00,00,00,00,
0,000003E0,false,Rx,0,8,00,59,41,52,54,44,44,45,
0,000003E7,false,Rx,0,8,00,00,00,00,00,00,00,00,
0,000003EE,false,Rx,0,8,00,00,28,00,00,00,00,40,
0,000000B4,false,Rx,0,7,00,00,00,00,00,C0,C3,00,
0,000000F0,false,Rx,0,8,00,02,10,00,80,00,C0,9D,
0,000000F2,false,Rx,0,8,00,00,00,00,00,00,C0,3F,
0,00000108,false,Rx,0,8,00,00,00,3D,09,00,C0,9C,
0,00000175,false,Rx,0,8,00,00,00,2E,00,00,C0,80,
0,000001D7,false,Rx,0,8,00,00,00,00,00,00,C0,3F,
0,0000015A,false,Rx,0,4,00,00,0D,70,00,00,00,00,
0,000000B4,false,Rx,0,7,00,00,00,00,00,D0,0E,00,
0,000000F0,false,Rx,0,8,00,02,10,00,80,00,D0,50,
0,000000F2,false,Rx,0,8,00,00,00,00,00,00,D0,F2,
0,00000108,false,Rx,0,8,00,00,00,3D,09,00,D0,51,
0,00000160,false,Rx,0,8,00,00,00,44,0F,FF,70,4E,
0,00000175,false,Rx,0,8,00,00,00,2E,00,00,D0,4D,
0,000001D7,false,Rx,0,8,00,00,00,00,00,00,D0,F2,
0,000001D8,false,Rx,0,8,00,00,00,00,E0,00,70,C3,
0,00000212,false,Rx,0,8,00,00,00,00,00,00,70,53,
0,0000015A,false,Rx,0,4,00,00,0E,57,00,00,00,00,
0,000000B4,false,Rx,0,7,00,00,00,00,00,E0,44,00,
0,000000F0,false,Rx,0,8,00,02,10,00,80,00,E0,1A,
0,000000F2,false,Rx,0,8,00,00,00,00,00,00,E0,B8,
0,00000108,false,Rx,0,8,00,00,00,3D,09,00,E0,1B,
0,00000175,false,Rx,0,8,00,00,00,2E,00,00,E0,07,
0,000001D7,false,Rx,0,8,00,00,00,00,00,00,E0,B8,
0,0000015A,false,Rx,0,4,00,00,0F,4A,00,00,00,00,
0,000000B4,false,Rx,0,7,00,00,00,00,00,F0,89,00,
0,000000F0,false,Rx,0,8,00,02,10,00,80,00,F0,D7,
0,000000F2,false,Rx,0,8,00,00,00,00,00,00,F0,75,
0,00000108,false,Rx,0,8,00,00,00,3D,09,00,F0,D6,
0,00000160,false,Rx,0,8,00,00,00,44,0F,FF,80,31,
0,00000175,false,Rx,0,8,00,00,00,2E,00,00,F0,CA,
0,000001D7,false,Rx,0,8,00,00,00,00,00,00,F0,75,
0,000001D8,false,Rx,0,8,00,00,00,00,E0,00,80,BC,
0,00000212,false,Rx,0,8,00,00,00,00,00,00,80,2C,
0,0000015A,false,Rx,0,4,00,00,00,F1,00,00,00,00,
0,000000B4,false,Rx,0,7,00,00,00,00,00,00,F6,00,
0,000000F0,false,Rx,0,8,00,02,10,00,80,00,00,A8,
0,000000F2,false,Rx,0,8,00,00,00,00,00,00,00,0A,
0,00000108,false,Rx,0,8,00,00,00,3D,09,00,00,A9,
0,0000015A,false,Rx,0,4,00,00,01,EC,00,00,00,00,
0,000001D7,false,Rx,0,8,00,00,00,00,00,00,00,0A,
0,00000175,false,Rx,0,8,00,00,00,2E,00,00,00,B5,
0,00000234,false,Rx,0,8,C3,84,01,3B,00,0E,01,63,
0,00000240,false,Rx,0,8,00,00,00,00,00,00,0F,FF,
0,00000242,false,Rx,0,8,DD,00,00,00,00,00,00,00,
0,0000015A,false,Rx,0,4,00,00,02,CB,00,00,00,00,
0,000000B4,false,Rx,0,7,00,00,00,00,00,10,3B,00,
0,000000F0,false,Rx,0,8,00,02,10,00,80,00,10,65,
0,000000F2,false,Rx,0,8,00,00,00,00,00,00,10,C7,
0,00000108,false,Rx,0,8,00,00,00,3D,09,00,10,64,
0,00000160,false,Rx,0,8,00,00,00,44,0F,FF,90,FC,
0,00000175,false,Rx,0,8,00,00,00,2E,00,00,10,78,
0,000001D7,false,Rx,0,8,00,00,00,00,00,00,10,C7,
0,000001D8,false,Rx,0,8,00,00,00,00,E0,00,93,56,
0,00000212,false,Rx,0,8,00,00,00,00,00,00,90,E1,
0,0000015A,false,Rx,0,4,00,00,03,D6,00,00,00,00,
0,000000B4,false,Rx,0,7,00,00,00,00,00,20,71,00,
0,000000F0,false,Rx,0,8,00,02,10,00,80,00,20,2F,
0,000000F2,false,Rx,0,8,00,00,00,00,00,00,20,8D,
0,00000108,false,Rx,0,8,00,00,00,3D,09,00,20,2E,
0,00000175,false,Rx,0,8,00,00,00,2E,00,00,20,32,
0,000001D7,false,Rx,0,8,00,00,00,00,00,00,20,8D,
0,0000015A,false,Rx,0,4,00,00,04,85,00,00,00,00,
0,000000B4,false,Rx,0,7,00,00,00,00,00,30,BC,00,
0,000000F0,false,Rx,0,8,00,02,10,00,80,00,30,E2,
0,000000F2,false,Rx,0,8,00,00,00,00,00,00,30,40,
0,00000108,false,Rx,0,8,00,00,00,3D,09,00,30,E3,
0,00000160,false,Rx,0,8,00,00,00,44,0F,FF,A0,B6,
0,00000175,false,Rx,0,8,00,00,00,2E,00,00,30,FF,
0,000001D7,false,Rx,0,8,00,00,00,00,00,00,30,40,
0,000001D8,false,Rx,0,8,00,00,00,00,E0,00,A3,1C,
0,00000212,false,Rx,0,8,00,00,00,00,00,00,A0,AB,
0,0000015A,false,Rx,0,4,00,00,05,98,00,00,00,00,
0,000000B4,false,Rx,0,7,00,00,00,00,00,40,E5,00,
0,000000F0,false,Rx,0,8,00,02,10,00,80,00,40,BB,
0,000000F2,false,Rx,0,8,00,00,00,00,00,00,40,19,
0,00000108,false,Rx,0,8,00,00,00,3D,09,00,40,BA,
0,00000175,false,Rx,0,8,00,00,00,2E,00,00,40,A6,
0,000001D7,false,Rx,0,8,00,00,00,00,00,00,40,19,
0,0000015A,false,Rx,0,4,00,00,06,BF,00,00,00,00,
0,000000B4,false,Rx,0,7,00,00,00,00,00,50,28,00,
0,000000F0,false,Rx,0,8,00,02,10,00,80,00,50,76,
0,000000F2,false,Rx,0,8,00,00,00,00,00,00,50,D4,
0,00000108,false,Rx,0,8,00,00,00,3D,09,00,50,77,
0,00000160,false,Rx,0,8,00,00,00,44,0F,FF,B0,7B,
0,00000175,false,Rx,0,8,00,00,00,2E,00,00,50,6B,
0,000001D7,false,Rx,0,8,00,00,00,00,00,00,50,D4,
0,000001D8,false,Rx,0,8,00,00,00,00,E0,00,B3,D1,
0,00000212,false,Rx,0,8,00,00,00,00,00,00,B0,66,
0,00000234,false,Rx,0,8,C5,84,01,3B,00,0E,01,63,
0,00000282,false,Rx,0,8,00,00,00,05,00,00,00,FF,
0,00000240,false,Rx,0,8,00,00,00,00,00,00,0F,FF,
0,00000242,false,Rx,0,8,DD,00,00,00,00,00,00,00,
0,00000280,false,Rx,0,8,00,00,00,00,00,00,00,00,
0,000002A4,false,Rx,0,8,00,0A,00,00,F5,0A,00,00,
0,000002A5,false,Rx,0,6,00,00,01,40,00,00,00,00,
0,000002D0,false,Rx,0,8,FF,2C,41,63,C3,B9,00,00,
0,000002D2,false,Rx,0,8,FF,FF,FF,FF,FF,FF,00,00,
0,00000301,false,Rx,0,8,00,00,00,00,00,00,30,40,
0,00000320,false,Rx,0,8,5E,9A,C0,3D,A0,0F,01,A0,
0,00000321,false,Rx,0,8,6A,CF,C0,03,1B,01,7F,00,
0,0000015A,false,Rx,0,4,00,00,07,A2,00,00,00,00,
0,00000322,false,Rx,0,8,00,00,01,F5,01,00,00,00,
0,00000323,false,Rx,0,8,00,00,13,00,00,00,00,00,
0,000003E0,false,Rx,0,8,01,46,33,52,47,30,38,36,
0,000003E7,false,Rx,0,8,00,00,00,00,00,00,00,00,
0,000003EE,false,Rx,0,8,00,00,28,00,00,00,00,40,
0,000000B4,false,Rx,0,7,00,00,00,00,00,60,62,00,
0,000000F0,false,Rx,0,8,00,02,10,00,80,00,60,3C,
0,000000F2,false,Rx,0,8,00,00,00,00,00,00,60,9E,
0,00000108,false,Rx,0,8,00,00,00,3D,09,00,60,3D,
0,00000175,false,Rx,0,8,00,00,00,2E,00,00,60,21,
0,000001D7,false,Rx,0,8,00,00,00,00,00,00,60,9E,
0,0000015A,false,Rx,0,4,00,00,08,19,00,00,00,00,
0,000000B4,false,Rx,0,7,00,00,00,00,00,70,AF,00,
0,000000F0,false,Rx,0,8,00,02,10,00,80,00,70,F1,
0,000000F2,false,Rx,0,8,00,00,00,00,00,00,70,53,
0,00000108,false,Rx,0,8,00,00,00,3D,09,00,70,F0,
0,00000160,false,Rx,0,8,00,00,00,44,0F,FF,C0,22,
0,00000175,false,Rx,0,8,00,00,00,2E,00,00,70,EC,
0,000001D7,false,Rx,0,8,00,00,00,00,00,00,70,53,
0,000001D8,false,Rx,0,8,00,00,00,00,E0,00,C3,88,
0,00000212,false,Rx,0,8,00,00,00,00,00,00,C0,3F,
0,0000015A,false,Rx,0,4,00,00,09,04,00,00,00,00,
0,000000B4,false,Rx,0,7,00,00,00,00,00,80,D0,00,
0,000000F0,false,Rx,0,8,00,02,10,00,80,00,80,8E,
0,000000F2,false,Rx,0,8,00,00,00,00,00,00,80,2C,
0,00000108,false,Rx,0,8,00,00,00,3D,09,00,80,8F,
0,00000175,false,Rx,0,8,00,00,00,2E,00,00,80,93,
0,000001D7,false,Rx,0,8,00,00,00,00,00,00,80,2C,
0,0000015A,false,Rx,0,4,00,00,0A,23,00,00,00,00,
0,000000B4,false,Rx,0,7,00,00,00,00,00,90,1D,00,
0,000000F0,false,Rx,0,8,00,02,10,00,80,00,90,43,
0,000000F2,false,Rx,0,8,00,00,00,00,00,00,90,E1,
0,00000108,false,Rx,0,8,00,00,00,3D,09,00,90,42,
0,00000160,false,Rx,0,8,00,00,00,44,0F,FF,D0,EF,
0,00000175,false,Rx,0,8,00,00,00,2E,00,00,90,5E,
0,000001D7,false,Rx,0,8,00,00,00,00,00,00,90,E1,
0,000001D8,false,Rx,0,8,00,00,00,00,E0,00,D3,45,
0,00000212,false,Rx,0,8,00,00,00,00,00,00,D0,F2,
0,0000015A,false,Rx,0,4,00,00,0B,3E,00,00,00,00,
0,000000B4,false,Rx,0,7,00,00,00,00,00,A0,57,00,
0,000000F0,false,Rx,0,8,00,02,10,00,80,00,A0,09,
0,000000F2,false,Rx,0,8,00,00,00,00,00,00,A0,AB,
0,00000108,false,Rx,0,8,00,00,00,3D,09,00,A0,08,
0,00000175,false,Rx,0,8,00,00,00,2E,00,00,A0,14,
0,000001D7,false,Rx,0,8,00,00,00,00,00,00,A0,AB,
0,00000234,false,Rx,0,8,C6,84,01,3A,00,0E,01,63,
0,00000240,false,Rx,0,8,00,00,00,00,00,00,0F,FF,
0,00000242,false,Rx,0,8,DD,00,00,00,00,00,00,00,
0,0000015A,false,Rx,0,4,00,00,0C,6D,00,00,00,00,
0,000000B4,false,Rx,0,7,00,00,00,00,00,B0,9A,00,
0,000000F0,false,Rx,0,8,00,02,10,00,80,00,B0,C4,
0,000000F2,false,Rx,0,8,00,00,00,00,00,00,B0,66,
0,00000108,false,Rx,0,8,00,00,00,3D,09,00,B0,C5,
0,00000160,false,Rx,0,8,00,00,00,44,0F,FF,E0,A5,
0,00000175,false,Rx,0,8,00,00,00,2E,00,00,B0,D9,
0,000001D7,false,Rx,0,8,00,00,00,00,00,00,B0,66,
0,000001D8,false,Rx,0,8,00,00,00,00,E0,00,E3,0F,
0,00000212,false,Rx,0,8,00,00,00,00,00,00,E0,B8,
0,0000015A,false,Rx,0,4,00,00,0D,70,00,00,00,00,
0,00000235,false,Rx,0,8,00,00,00,00,0F,FF,03,FD,
0,000002A0,false,Rx,0,8,00,00,00,D9,00,00,3D,00,
0,00000106,false,Rx,0,8,00,00,00,00,00,00,00,00,
0,000002A2,false,Rx,0,8,00,00,00,00,00,00,00,00,
0,00000115,false,Rx,0,8,00,00,00,00,00,00,00,00,
0,000002BA,false,Rx,0,7,00,00,00,00,00,00,00,00,
0,00000308,false,Rx,0,8,00,00,00,00,04,00,00,00,
0,00000309,false,Rx,0,8,00,00,00,00,00,00,00,60,
0,000000B4,false,Rx,0,7,00,00,00,00,00,C0,C3,00,
0,000000F0,false,Rx,0,8,00,02,10,00,80,00,C0,9D,
0,000000F2,false,Rx,0,8,00,00,00,00,00,00,C0,3F,
0,00000108,false,Rx,0,8,00,00,00,3D,09,00,C0,9C,
0,00000175,false,Rx,0,8,00,00,00,2E,00,00,C0,80,
0,000001D7,false,Rx,0,8,00,00,00,00,00,00,C0,3F,
0,0000031A,false,Rx,0,8,00,00,00,00,00,00,00,00,
0,0000031B,false,Rx,0,8,00,00,00,00,00,00,00,00,
0,0000031C,false,Rx,0,8,00,00,00,00,00,00,00,00,
0,0000031D,false,Rx,0,8,86,00,00,00,00,00,02,00,
0,0000031E,false,Rx,0,8,00,00,00,00,00,00,00,00,
0,0000031F,false,Rx,0,8,00,00,00,00,00,00,00,00,
0,00000324,false,Rx,0,8,00,00,00,00,00,00,00,00,
0,00000355,false,Rx,0,8,00,00,00,00,41,41,41,00,
0,00000357,false,Rx,0,8,00,00,03,FC,00,FF,01,2C,
0,000003D0,false,Rx,0,8,00,00,00,00,00,00,00,00,
0,000003D3,false,Rx,0,6,00,00,00,00,00,00,00,00,
0,000003D4,false,Rx,0,8,00,00,00,00,00,00,00,00,
0,0000015A,false,Rx,0,4,00,00,0E,57,00,00,00,00,
0,000000B4,false,Rx,0,7,00,00,00,00,00,D0,0E,00,
0,000000F0,false,Rx,0,8,00,02,10,00,80,00,D0,50,
0,000000F2,false,Rx,0,8,00,00,00,00,00,00,D0,F2,
0,00000108,false,Rx,0,8,00,00,00,3D,09,00,D0,51,
0,00000160,false,Rx,0,8,00,00,00,44,0F,FF,F0,68,
0,00000175,false,Rx,0,8,00,00,00,2E,00,00,D0,4D,
0,000001D7,false,Rx,0,8,00,00,00,00,00,00,D0,F2,
0,000001D8,false,Rx,0,8,00,00,00,00,E0,00,F3,C2,
0,00000212,false,Rx,0,8,00,00,00,00,00,00,F0,75,
0,0000015A,false,Rx,0,4,00,00,0F,4A,00,00,00,00,
0,000000B4,false,Rx,0,7,00,00,00,00,00,E0,44,00,
0,000000F0,false,Rx,0,8,00,02,10,00,80,00,E0,1A,
0,000000F2,false,Rx,0,8,00,00,00,00,00,00,E0,B8,
0,00000108,false,Rx,0,8,00,00,00,3D,09,00,E0,1B,
0,00000175,false,Rx,0,8,00,00,00,2E,00,00,E0,07,
0,000001D7,false,Rx,0,8,00,00,00,00,00,00,E0,B8,
0,0000015A,false,Rx,0,4,00,00,00,F1,00,00,00,00,
0,00000106,false,Rx,0,8,00,00,00,00,00,00,00,00,
0,000000B4,false,Rx,0,7,00,00,00,00,00,F0,89,00,
0,000000F0,false,Rx,0,8,00,02,10,00,80,00,F0,D7,
0,000000F2,false,Rx,0,8,00,00,00,00,00,00,F0,75,
0,00000108,false,Rx,0,8,00,00,00,3D,09,00,F0,D6,
0,0000015A,false,Rx,0,4,00,00,01,EC,00,00,00,00,
0,00000160,false,Rx,0,8,00,00,00,44,0F,FF,00,17,
0,00000175,false,Rx,0,8,00,00,00,2E,00,00,F0,CA,
0,000001D7,false,Rx,0,8,00,00,00,00,00,00,F0,75,
0,000001D8,false,Rx,0,8,00,00,00,00,E0,00,03,BD,
0,00000212,false,Rx,0,8,00,00,00,00,00,00,00,0A,
0,00000234,false,Rx,0,8,C8,84,01,3B,00,0E,01,63,
0,00000282,false,Rx,0,8,00,00,00,05,00,00,00,FF,
0,00000240,false,Rx,0,8,00,00,00,00,00,00,0F,FF,
0,00000242,false,Rx,0,8,DD,00,00,00,00,00,00,00,
0,00000280,false,Rx,0,8,00,00,00,00,00,00,00,00,
0,000002A4,false,Rx,0,8,00,0A,00,00,F5,0A,00,00,
0,000002A5,false,Rx,0,6,00,00,01,40,00,00,00,00,
0,000002D0,false,Rx,0,8,FF,2C,41,63,C3,B9,00,00,
0,000002D2,false,Rx,0,8,FF,FF,FF,FF,FF,FF,00,00,
0,00000301,false,Rx,0,8,00,00,00,00,00,00,40,19,
0,00000320,false,Rx,0,8,5E,9A,C0,3D,A0,0F,01,A0,
0,0000015A,false,Rx,0,4,00,00,02,CB,00,00,00,00,
0,00000321,false,Rx,0,8,6A,CF,C0,03,1B,01,7F,00,
0,00000322,false,Rx,0,8,00,00,01,F5,01,00,00,00,
0,00000323,false,Rx,0,8,00,00,13,00,00,00,00,00,
0,000003E0,false,Rx,0,8,02,39,37,35,00,00,00,00,
0,000003E7,false,Rx,0,8,00,00,00,00,00,00,00,00,
0,000003EE,false,Rx,0,8,00,00,28,00,00,00,00,40,
0,000000B4,false,Rx,0,7,00,00,00,00,00,00,F6,00,
0,000000F0,false,Rx,0,8,00,02,10,00,80,00,00,A8,
0,000000F2,false,Rx,0,8,00,00,00,00,00,00,00,0A,
0,00000108,false,Rx,0,8,00,00,00,3D,09,00,00,A9,
0,00000175,false,Rx,0,8,00,00,00,2E,00,00,00,B5,
0,000001D7,false,Rx,0,8,00,80,00,00,00,00,00,AA,
0,0000015A,false,Rx,0,4,00,00,03,D6,00,00,00,00,
0,000000B4,false,Rx,0,7,00,00,00,00,00,10,3B,00,
0,000000F0,false,Rx,0,8,00,02,10,00,80,00,10,65,
0,000000F2,false,Rx,0,8,00,00,00,00,00,00,10,C7,
0,00000108,false,Rx,0,8,00,00,00,3D,09,00,10,64,
0,00000160,false,Rx,0,8,00,00,00,44,0F,FF,10,DA,
0,00000175,false,Rx,0,8,00,00,00,2E,00,00,10,78,
0,000001D7,false,Rx,0,8,00,80,00,00,00,00,10,67,
0,000001D8,false,Rx,0,8,00,00,00,00,E0,00,13,70,
0,00000212,false,Rx,0,8,00,00,00,00,00,00,10,C7,
0,00000235,false,Rx,0,8,00,14,00,01,07,CA,05,D3,
0,0000015A,false,Rx,0,4,00,00,04,85,00,00,00,00,
0,000000B4,false,Rx,0,7,00,00,00,00,00,20,71,00,
0,000000F0,false,Rx,0,8,00,02,10,00,80,00,20,2F,
0,000000F2,false,Rx,0,8,00,00,00,00,00,00,20,8D,
0,00000108,false,Rx,0,8,00,00,00,3D,09,00,20,2E,
0,00000175,false,Rx,0,8,00,00,00,2E,00,00,20,32,
0,000001D7,false,Rx,0,8,00,80,00,00,00,00,20,2D,
